image_id,nutrient,quantity,column,dx,dy,deviation,method,image_mean_dev,gt_image_mean
12.png,energy,32,1,825.5,378.0,0.7364,mahalanobis,1.3012796875,0
12.png,energy,1.1,1,821.5,502.0,1.2365,mahalanobis,1.3012796875,0
12.png,energy,0.1,1,822.0,623.5,1.7718,mahalanobis,1.3012796875,1
12.png,energy,0.6,1,822.5,691.0,2.0735,mahalanobis,1.3012796875,1
12.png,energy,129,1,931.6,-3.5,1.6325,mahalanobis,1.3012796875,1
12.png,energy,0.0,1,1001.0,69.5,1.8676,mahalanobis,1.3012796875,1
12.png,energy,0.0,1,999.0,140.5,1.7411,mahalanobis,1.3012796875,1
12.png,energy,32,1,1003.0,319.5,1.7409,mahalanobis,1.3012796875,1
12.png,energy,1.1,1,999.0,443.5,1.9082,mahalanobis,1.3012796875,1
12.png,energy,0.1,1,999.5,565.0,2.2285,mahalanobis,1.3012796875,1
12.png,energy,0.6,1,1000.0,632.5,2.4438,mahalanobis,1.3012796875,1
12.png,fatten/ rasva / matiéres grasses / fett/ tlustcze / fett,0.0,1,650.0,0.5,1.4094,mahalanobis,1.3012796875,1
12.png,fatten/ rasva / matiéres grasses / fett/ tlustcze / fett,0.0,1,648.0,71.5,1.184,mahalanobis,1.3012796875,0
12.png,fatten/ rasva / matiéres grasses / fett/ tlustcze / fett,32,1,652.0,250.5,0.8599,mahalanobis,1.3012796875,0
12.png,fatten/ rasva / matiéres grasses / fett/ tlustcze / fett,1.1,1,648.0,374.5,1.0702,mahalanobis,1.3012796875,0
12.png,fatten/ rasva / matiéres grasses / fett/ tlustcze / fett,0.1,1,648.5,496.0,1.4506,mahalanobis,1.3012796875,1
12.png,fatten/ rasva / matiéres grasses / fett/ tlustcze / fett,0.6,1,649.0,563.5,1.7025,mahalanobis,1.3012796875,1
12.png,carbohydrate,32,1,657.0,3.0,1.3691,mahalanobis,1.3012796875,1
12.png,carbohydrate,1.1,1,653.0,127.0,1.0033,mahalanobis,1.3012796875,0
12.png,carbohydrate,0.1,1,653.5,248.5,0.8486,mahalanobis,1.3012796875,0
12.png,carbohydrate,0.6,1,654.0,316.0,0.9069,mahalanobis,1.3012796875,0
12.png,waarvan sukers / josta sokereiden osuus / dont sucres,1.1,1,647.0,2.0,1.4178,mahalanobis,1.3012796875,1
12.png,waarvan sukers / josta sokereiden osuus / dont sucres,0.1,1,647.5,123.5,1.0459,mahalanobis,1.3012796875,0
12.png,waarvan sukers / josta sokereiden osuus / dont sucres,0.6,1,648.0,191.0,0.92,mahalanobis,1.3012796875,0
12.png,sugars,0.1,1,729.0,71.0,0.839,mahalanobis,1.3012796875,0
12.png,sugars,0.6,1,729.5,138.5,0.5602,mahalanobis,1.3012796875,0
12.png,protein,0.1,1,648.5,1.0,1.4144,mahalanobis,1.3012796875,1
12.png,protein,0.6,1,649.0,68.5,1.1876,mahalanobis,1.3012796875,0
17.png,caffeine,100,0,1165.0,11.5,1.1689,mahalanobis,1.1783105263157894,0
17.png,caffeine,0.22,0,1163.5,444.0,0.9864,mahalanobis,1.1783105263157894,0
17.png,caffeine,0.38,0,1223.5,664.5,2.4227,mahalanobis,1.1783105263157894,1
17.png,niacin,0.22,0,1070.5,224.5,1.1712,mahalanobis,1.1783105263157894,0
17.png,niacin,0.38,0,1130.5,445.0,0.7783,mahalanobis,1.1783105263157894,0
17.png,vitamin b6,0.22,0,1069.0,5.5,1.5591,mahalanobis,1.1783105263157894,1
17.png,vitamin b6,0.38,0,1129.0,226.0,0.1191,mahalanobis,1.1783105263157894,0
17.png,vitamin b12,0.38,0,1101.0,2.5,1.17,mahalanobis,1.1783105263157894,0
17.png,caffeine,15,1,1929.5,219.0,1.1595,mahalanobis,1.1783105263157894,0
17.png,caffeine,15,1,1938.0,436.5,1.5757,mahalanobis,1.1783105263157894,1
17.png,caffeine,15,1,1943.5,654.5,2.2976,mahalanobis,1.1783105263157894,1
17.png,niacin,15,1,1836.5,-0.5,1.2824,mahalanobis,1.1783105263157894,1
17.png,niacin,15,1,1845.0,217.0,0.5803,mahalanobis,1.1783105263157894,0
17.png,niacin,15,1,1850.5,435.0,0.9567,mahalanobis,1.1783105263157894,0
17.png,vitamin b6,15,1,1843.5,-2.0,1.2106,mahalanobis,1.1783105263157894,1
17.png,vitamin b6,15,1,1849.0,216.0,0.501,mahalanobis,1.1783105263157894,0
17.png,vitamin b12,15,1,1821.0,-7.5,1.5102,mahalanobis,1.1783105263157894,1
17.png,caffeine,2.4,2,972.0,226.5,0.9691,euclidean,1.1783105263157894,0
17.png,niacin,2.4,2,879.0,7.0,0.9691,euclidean,1.1783105263157894,0
20.png,energy,<0.1,0,1824.5,-16.5,1.4333,mahalanobis,1.2738304492512478,1
20.png,energy,11.7,0,1825.0,47.0,1.2519,mahalanobis,1.2738304492512478,0
20.png,energy,<0.1,0,1822.0,109.5,1.091,mahalanobis,1.2738304492512478,0
20.png,energy,100,0,1807.5,177.0,0.9944,mahalanobis,1.2738304492512478,0
20.png,energy,58,0,1952.5,203.0,1.077,mahalanobis,1.2738304492512478,0
20.png,energy,100,0,1804.5,240.5,0.8745,mahalanobis,1.2738304492512478,0
20.png,energy,120,0,1803.0,305.5,0.7694,mahalanobis,1.2738304492512478,0
20.png,energy,45,0,1805.0,368.0,0.6732,mahalanobis,1.2738304492512478,0
20.png,energy,756,0,1949.5,388.5,0.8,mahalanobis,1.2738304492512478,0
20.png,energy,120,0,1803.0,432.0,0.6604,mahalanobis,1.2738304492512478,0
20.png,energy,120,0,1802.0,495.5,0.6926,mahalanobis,1.2738304492512478,0
20.png,energy,360,0,1948.5,510.5,0.8073,mahalanobis,1.2738304492512478,0
20.png,energy,33,0,1814.0,558.5,0.661,mahalanobis,1.2738304492512478,0
20.png,energy,37.5,0,1793.5,684.0,1.0572,mahalanobis,1.2738304492512478,0
20.png,energy,37.5,0,1794.0,744.5,1.1884,mahalanobis,1.2738304492512478,0
20.png,energy,16,0,1759.0,806.0,1.557,mahalanobis,1.2738304492512478,1
20.png,energy,22576,0,1950.5,820.0,1.3982,mahalanobis,1.2738304492512478,1
20.png,energy,10,0,1723.0,875.5,1.9582,mahalanobis,1.2738304492512478,1
20.png,energy,6,0,1802.5,928.0,1.6166,mahalanobis,1.2738304492512478,1
20.png,energy,1,0,1804.5,987.5,1.7736,mahalanobis,1.2738304492512478,1
20.png,energy,1256,0,1948.5,996.5,1.8499,mahalanobis,1.2738304492512478,1
20.png,energy,1.6,0,1797.0,1050.0,1.9753,mahalanobis,1.2738304492512478,1
20.png,energy,66706,0,1946.0,1059.5,2.0138,mahalanobis,1.2738304492512478,1
20.png,energy,200,0,1803.5,1110.0,2.1233,mahalanobis,1.2738304492512478,1
20.png,energy,1606,0,1946.0,1115.5,2.1706,mahalanobis,1.2738304492512478,1
20.png,energy,200,0,1803.5,1169.0,2.2924,mahalanobis,1.2738304492512478,1
20.png,energy,66706,0,1946.0,1179.0,2.3503,mahalanobis,1.2738304492512478,1
20.png,energy,1,0,1813.0,1231.0,2.4481,mahalanobis,1.2738304492512478,1
20.png,energy,153,0,1803.0,1288.5,2.6393,mahalanobis,1.2738304492512478,1
20.png,ewebb/protein,11.7,0,1895.0,-14.5,1.3781,mahalanobis,1.2738304492512478,1
20.png,ewebb/protein,<0.1,0,1892.0,48.0,1.1883,mahalanobis,1.2738304492512478,0
20.png,ewebb/protein,100,0,1877.5,115.5,0.9683,mahalanobis,1.2738304492512478,0
20.png,ewebb/protein,58,0,2022.5,141.5,1.7492,mahalanobis,1.2738304492512478,1
20.png,ewebb/protein,100,0,1874.5,179.0,0.7761,mahalanobis,1.2738304492512478,0
20.png,ewebb/protein,120,0,1873.0,244.0,0.5805,mahalanobis,1.2738304492512478,0
20.png,ewebb/protein,45,0,1875.0,306.5,0.3953,mahalanobis,1.2738304492512478,0
20.png,ewebb/protein,756,0,2019.5,327.0,1.5143,mahalanobis,1.2738304492512478,1
20.png,ewebb/protein,120,0,1873.0,370.5,0.2024,mahalanobis,1.2738304492512478,0
20.png,ewebb/protein,120,0,1872.0,434.0,0.0232,mahalanobis,1.2738304492512478,0
20.png,ewebb/protein,360,0,2018.5,449.0,1.4684,mahalanobis,1.2738304492512478,1
20.png,ewebb/protein,33,0,1884.0,497.0,0.2276,mahalanobis,1.2738304492512478,0
20.png,ewebb/protein,37.5,0,1863.5,622.5,0.5599,mahalanobis,1.2738304492512478,0
20.png,ewebb/protein,37.5,0,1864.0,683.0,0.7403,mahalanobis,1.2738304492512478,0
20.png,ewebb/protein,16,0,1829.0,744.5,1.007,mahalanobis,1.2738304492512478,0
20.png,ewebb/protein,22576,0,2020.5,758.5,1.773,mahalanobis,1.2738304492512478,1
20.png,ewebb/protein,10,0,1793.0,814.0,1.3622,mahalanobis,1.2738304492512478,1
20.png,ewebb/protein,6,0,1872.5,866.5,1.2891,mahalanobis,1.2738304492512478,1
20.png,ewebb/protein,1,0,1874.5,926.0,1.4681,mahalanobis,1.2738304492512478,1
20.png,ewebb/protein,1256,0,2018.5,935.0,2.0948,mahalanobis,1.2738304492512478,1
20.png,ewebb/protein,1.6,0,1867.0,988.5,1.6552,mahalanobis,1.2738304492512478,1
20.png,ewebb/protein,66706,0,2016.0,998.0,2.2174,mahalanobis,1.2738304492512478,1
20.png,ewebb/protein,200,0,1873.5,1048.5,1.8354,mahalanobis,1.2738304492512478,1
20.png,ewebb/protein,1606,0,2016.0,1054.0,2.3476,mahalanobis,1.2738304492512478,1
20.png,ewebb/protein,200,0,1873.5,1107.5,2.0125,mahalanobis,1.2738304492512478,1
20.png,ewebb/protein,66706,0,2016.0,1117.5,2.5007,mahalanobis,1.2738304492512478,1
20.png,ewebb/protein,1,0,1883.0,1169.5,2.2021,mahalanobis,1.2738304492512478,1
20.png,ewebb/protein,153,0,1873.0,1227.0,2.3711,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,<0.1,0,1778.0,-25.0,1.6573,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,100,0,1763.5,42.5,1.583,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,58,0,1908.5,68.5,1.1704,mahalanobis,1.2738304492512478,0
20.png,carbohydrate,100,0,1760.5,106.0,1.4676,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,120,0,1759.0,171.0,1.3551,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,45,0,1761.0,233.5,1.2365,mahalanobis,1.2738304492512478,0
20.png,carbohydrate,756,0,1905.5,254.0,0.6527,mahalanobis,1.2738304492512478,0
20.png,carbohydrate,120,0,1759.0,297.5,1.1722,mahalanobis,1.2738304492512478,0
20.png,carbohydrate,120,0,1758.0,361.0,1.1279,mahalanobis,1.2738304492512478,0
20.png,carbohydrate,360,0,1904.5,376.0,0.3882,mahalanobis,1.2738304492512478,0
20.png,carbohydrate,33,0,1770.0,424.0,0.9868,mahalanobis,1.2738304492512478,0
20.png,carbohydrate,37.5,0,1749.5,549.5,1.2354,mahalanobis,1.2738304492512478,0
20.png,carbohydrate,37.5,0,1750.0,610.0,1.2923,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,16,0,1715.0,671.5,1.6833,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,22576,0,1906.5,685.5,0.8287,mahalanobis,1.2738304492512478,0
20.png,carbohydrate,10,0,1679.0,741.0,2.0938,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,6,0,1758.5,793.5,1.5341,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,1,0,1760.5,853.0,1.6506,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,1256,0,1904.5,862.0,1.3204,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,1.6,0,1753.0,915.5,1.8421,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,66706,0,1902.0,925.0,1.4984,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,200,0,1759.5,975.5,1.9491,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,1606,0,1902.0,981.0,1.6631,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,200,0,1759.5,1034.5,2.0982,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,66706,0,1902.0,1044.5,1.8505,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,1,0,1769.0,1096.5,2.2156,mahalanobis,1.2738304492512478,1
20.png,carbohydrate,153,0,1759.0,1154.0,2.4142,mahalanobis,1.2738304492512478,1
20.png,fatt/fat,100,0,1923.5,-12.0,1.4484,mahalanobis,1.2738304492512478,1
20.png,fatt/fat,58,0,2068.5,14.0,2.3369,mahalanobis,1.2738304492512478,1
20.png,fatt/fat,100,0,1920.5,51.5,1.2609,mahalanobis,1.2738304492512478,0
20.png,fatt/fat,120,0,1919.0,116.5,1.0778,mahalanobis,1.2738304492512478,0
20.png,fatt/fat,45,0,1921.0,179.0,0.9249,mahalanobis,1.2738304492512478,0
20.png,fatt/fat,756,0,2065.5,199.5,2.0595,mahalanobis,1.2738304492512478,1
20.png,fatt/fat,120,0,1919.0,243.0,0.7583,mahalanobis,1.2738304492512478,0
20.png,fatt/fat,120,0,1918.0,306.5,0.6163,mahalanobis,1.2738304492512478,0
20.png,fatt/fat,360,0,2064.5,321.5,1.9533,mahalanobis,1.2738304492512478,1
20.png,fatt/fat,33,0,1930.0,369.5,0.6277,mahalanobis,1.2738304492512478,0
20.png,fatt/fat,37.5,0,1909.5,495.0,0.4283,mahalanobis,1.2738304492512478,0
20.png,fatt/fat,37.5,0,1910.0,555.5,0.5324,mahalanobis,1.2738304492512478,0
20.png,fatt/fat,16,0,1875.0,617.0,0.5423,mahalanobis,1.2738304492512478,0
20.png,fatt/fat,22576,0,2066.5,631.0,2.0272,mahalanobis,1.2738304492512478,1
20.png,fatt/fat,10,0,1839.0,686.5,0.8081,mahalanobis,1.2738304492512478,0
20.png,fatt/fat,6,0,1918.5,739.0,1.0256,mahalanobis,1.2738304492512478,0
20.png,fatt/fat,1,0,1920.5,798.5,1.1944,mahalanobis,1.2738304492512478,0
20.png,fatt/fat,1256,0,2064.5,807.5,2.2205,mahalanobis,1.2738304492512478,1
20.png,fatt/fat,1.6,0,1913.0,861.0,1.3417,mahalanobis,1.2738304492512478,1
20.png,fatt/fat,66706,0,2062.0,870.5,2.3006,mahalanobis,1.2738304492512478,1
20.png,fatt/fat,200,0,1919.5,921.0,1.5329,mahalanobis,1.2738304492512478,1
20.png,fatt/fat,1606,0,2062.0,926.5,2.3996,mahalanobis,1.2738304492512478,1
20.png,fatt/fat,200,0,1919.5,980.0,1.7016,mahalanobis,1.2738304492512478,1
20.png,fatt/fat,66706,0,2062.0,990.0,2.5208,mahalanobis,1.2738304492512478,1
20.png,fatt/fat,1,0,1929.0,1042.0,1.9072,mahalanobis,1.2738304492512478,1
20.png,fatt/fat,153,0,1919.0,1099.5,2.0465,mahalanobis,1.2738304492512478,1
20.png,sodium,100,0,1852.0,-21.5,1.3878,mahalanobis,1.2738304492512478,1
20.png,sodium,120,0,1850.5,43.5,1.1968,mahalanobis,1.2738304492512478,0
20.png,sodium,45,0,1852.5,106.0,1.0085,mahalanobis,1.2738304492512478,0
20.png,sodium,756,0,1997.0,126.5,1.5639,mahalanobis,1.2738304492512478,1
20.png,sodium,120,0,1850.5,170.0,0.8242,mahalanobis,1.2738304492512478,0
20.png,sodium,120,0,1849.5,233.5,0.6434,mahalanobis,1.2738304492512478,0
20.png,sodium,360,0,1996.0,248.5,1.3683,mahalanobis,1.2738304492512478,1
20.png,sodium,33,0,1861.5,296.5,0.4301,mahalanobis,1.2738304492512478,0
20.png,sodium,37.5,0,1841.0,422.0,0.2885,mahalanobis,1.2738304492512478,0
20.png,sodium,37.5,0,1841.5,482.5,0.3114,mahalanobis,1.2738304492512478,0
20.png,sodium,16,0,1806.5,544.0,0.7031,mahalanobis,1.2738304492512478,0
20.png,sodium,22576,0,1998.0,558.0,1.3165,mahalanobis,1.2738304492512478,1
20.png,sodium,10,0,1770.5,613.5,1.1148,mahalanobis,1.2738304492512478,0
20.png,sodium,6,0,1850.0,666.0,0.7144,mahalanobis,1.2738304492512478,0
20.png,sodium,1,0,1852.0,725.5,0.8833,mahalanobis,1.2738304492512478,0
20.png,sodium,1256,0,1996.0,734.5,1.5325,mahalanobis,1.2738304492512478,1
20.png,sodium,1.6,0,1844.5,788.0,1.0825,mahalanobis,1.2738304492512478,0
20.png,sodium,66706,0,1993.5,797.5,1.6313,mahalanobis,1.2738304492512478,1
20.png,sodium,200,0,1851.0,848.0,1.2472,mahalanobis,1.2738304492512478,0
20.png,sodium,1606,0,1993.5,853.5,1.7472,mahalanobis,1.2738304492512478,1
20.png,sodium,200,0,1851.0,907.0,1.4226,mahalanobis,1.2738304492512478,1
20.png,sodium,66706,0,1993.5,917.0,1.8883,mahalanobis,1.2738304492512478,1
20.png,sodium,1,0,1860.5,969.0,1.5991,mahalanobis,1.2738304492512478,1
20.png,sodium,153,0,1850.5,1026.5,1.7793,mahalanobis,1.2738304492512478,1
20.png,potassium,120,0,1835.0,-26.0,1.4321,mahalanobis,1.2738304492512478,1
20.png,potassium,45,0,1837.0,36.5,1.2455,mahalanobis,1.2738304492512478,0
20.png,potassium,756,0,1981.5,57.0,1.5866,mahalanobis,1.2738304492512478,1
20.png,potassium,120,0,1835.0,100.5,1.0674,mahalanobis,1.2738304492512478,0
20.png,potassium,120,0,1834.0,164.0,0.893,mahalanobis,1.2738304492512478,0
20.png,potassium,360,0,1980.5,179.0,1.3395,mahalanobis,1.2738304492512478,1
20.png,potassium,33,0,1846.0,227.0,0.6732,mahalanobis,1.2738304492512478,0
20.png,potassium,37.5,0,1825.5,352.5,0.5063,mahalanobis,1.2738304492512478,0
20.png,potassium,37.5,0,1826.0,413.0,0.4391,mahalanobis,1.2738304492512478,0
20.png,potassium,16,0,1791.0,474.5,0.7867,mahalanobis,1.2738304492512478,0
20.png,potassium,22576,0,1982.5,488.5,1.1231,mahalanobis,1.2738304492512478,0
20.png,potassium,10,0,1755.0,544.0,1.1787,mahalanobis,1.2738304492512478,0
20.png,potassium,6,0,1834.5,596.5,0.5922,mahalanobis,1.2738304492512478,0
20.png,potassium,1,0,1836.5,656.0,0.7349,mahalanobis,1.2738304492512478,0
20.png,potassium,1256,0,1980.5,665.0,1.2891,mahalanobis,1.2738304492512478,1
20.png,potassium,1.6,0,1829.0,718.5,0.936,mahalanobis,1.2738304492512478,0
20.png,potassium,66706,0,1978.0,728.0,1.3794,mahalanobis,1.2738304492512478,1
20.png,potassium,200,0,1835.5,778.5,1.0794,mahalanobis,1.2738304492512478,0
20.png,potassium,1606,0,1978.0,784.0,1.4915,mahalanobis,1.2738304492512478,1
20.png,potassium,200,0,1835.5,837.5,1.2487,mahalanobis,1.2738304492512478,0
20.png,potassium,66706,0,1978.0,847.5,1.6303,mahalanobis,1.2738304492512478,1
20.png,potassium,1,0,1845.0,899.5,1.4094,mahalanobis,1.2738304492512478,1
20.png,potassium,153,0,1835.0,957.0,1.5979,mahalanobis,1.2738304492512478,1
20.png,calcium,45,0,1910.5,-20.0,1.4296,mahalanobis,1.2738304492512478,1
20.png,calcium,756,0,2055.0,0.5,2.2495,mahalanobis,1.2738304492512478,1
20.png,calcium,120,0,1908.5,44.0,1.2402,mahalanobis,1.2738304492512478,0
20.png,calcium,120,0,1907.5,107.5,1.0569,mahalanobis,1.2738304492512478,0
20.png,calcium,360,0,2054.0,122.5,2.0491,mahalanobis,1.2738304492512478,1
20.png,calcium,33,0,1919.5,170.5,0.9385,mahalanobis,1.2738304492512478,0
20.png,calcium,37.5,0,1899.0,296.0,0.5121,mahalanobis,1.2738304492512478,0
20.png,calcium,37.5,0,1899.5,356.5,0.3798,mahalanobis,1.2738304492512478,0
20.png,calcium,16,0,1864.5,418.0,0.078,mahalanobis,1.2738304492512478,0
20.png,calcium,22576,0,2056.0,432.0,1.8383,mahalanobis,1.2738304492512478,1
20.png,calcium,10,0,1828.5,487.5,0.4355,mahalanobis,1.2738304492512478,0
20.png,calcium,6,0,1908.0,540.0,0.4871,mahalanobis,1.2738304492512478,0
20.png,calcium,1,0,1910.0,599.5,0.6283,mahalanobis,1.2738304492512478,0
20.png,calcium,1256,0,2054.0,608.5,1.8898,mahalanobis,1.2738304492512478,1
20.png,calcium,1.6,0,1902.5,662.0,0.748,mahalanobis,1.2738304492512478,0
20.png,calcium,66706,0,2051.5,671.5,1.9268,mahalanobis,1.2738304492512478,1
20.png,calcium,200,0,1909.0,722.0,0.9384,mahalanobis,1.2738304492512478,0
20.png,calcium,1606,0,2051.5,727.5,1.9943,mahalanobis,1.2738304492512478,1
20.png,calcium,200,0,1909.0,781.0,1.1022,mahalanobis,1.2738304492512478,0
20.png,calcium,66706,0,2051.5,791.0,2.0847,mahalanobis,1.2738304492512478,1
20.png,calcium,1,0,1918.5,843.0,1.3096,mahalanobis,1.2738304492512478,1
20.png,calcium,153,0,1908.5,900.5,1.4423,mahalanobis,1.2738304492512478,1
20.png,magnesium,120,0,1878.5,-25.5,1.3912,mahalanobis,1.2738304492512478,1
20.png,magnesium,120,0,1877.5,38.0,1.2004,mahalanobis,1.2738304492512478,0
20.png,magnesium,360,0,2024.0,53.0,1.9096,mahalanobis,1.2738304492512478,1
20.png,magnesium,33,0,1889.5,101.0,1.0274,mahalanobis,1.2738304492512478,0
20.png,magnesium,37.5,0,1869.0,226.5,0.6322,mahalanobis,1.2738304492512478,0
20.png,magnesium,37.5,0,1869.5,287.0,0.4506,mahalanobis,1.2738304492512478,0
20.png,magnesium,16,0,1834.5,348.5,0.4389,mahalanobis,1.2738304492512478,0
20.png,magnesium,22576,0,2026.0,362.5,1.5582,mahalanobis,1.2738304492512478,1
20.png,magnesium,10,0,1798.5,418.0,0.707,mahalanobis,1.2738304492512478,0
20.png,magnesium,6,0,1878.0,470.5,0.1285,mahalanobis,1.2738304492512478,0
20.png,magnesium,1,0,1880.0,530.0,0.2962,mahalanobis,1.2738304492512478,0
20.png,magnesium,1256,0,2024.0,539.0,1.5526,mahalanobis,1.2738304492512478,1
20.png,magnesium,1.6,0,1872.5,592.5,0.4671,mahalanobis,1.2738304492512478,0
20.png,magnesium,66706,0,2021.5,602.0,1.5772,mahalanobis,1.2738304492512478,1
20.png,magnesium,200,0,1879.0,652.5,0.6527,mahalanobis,1.2738304492512478,0
20.png,magnesium,1606,0,2021.5,658.0,1.6377,mahalanobis,1.2738304492512478,1
20.png,magnesium,200,0,1879.0,711.5,0.8285,mahalanobis,1.2738304492512478,0
20.png,magnesium,66706,0,2021.5,721.5,1.7237,mahalanobis,1.2738304492512478,1
20.png,magnesium,1,0,1888.5,773.5,1.0263,mahalanobis,1.2738304492512478,0
20.png,magnesium,153,0,1878.5,831.0,1.1853,mahalanobis,1.2738304492512478,0
20.png,chloride,120,0,1838.5,-29.5,1.4344,mahalanobis,1.2738304492512478,1
20.png,chloride,360,0,1985.0,-14.5,1.7693,mahalanobis,1.2738304492512478,1
20.png,chloride,33,0,1850.5,33.5,1.2265,mahalanobis,1.2738304492512478,0
20.png,chloride,37.5,0,1830.0,159.0,0.9229,mahalanobis,1.2738304492512478,0
20.png,chloride,37.5,0,1830.5,219.5,0.7601,mahalanobis,1.2738304492512478,0
20.png,chloride,16,0,1795.5,281.0,0.871,mahalanobis,1.2738304492512478,0
20.png,chloride,22576,0,1987.0,295.0,1.233,mahalanobis,1.2738304492512478,0
20.png,chloride,10,0,1759.5,350.5,1.1203,mahalanobis,1.2738304492512478,0
20.png,chloride,6,0,1839.0,403.0,0.3214,mahalanobis,1.2738304492512478,0
20.png,chloride,1,0,1841.0,462.5,0.2949,mahalanobis,1.2738304492512478,0
20.png,chloride,1256,0,1985.0,471.5,1.1418,mahalanobis,1.2738304492512478,0
20.png,chloride,1.6,0,1833.5,525.0,0.4455,mahalanobis,1.2738304492512478,0
20.png,chloride,66706,0,1982.5,534.5,1.1502,mahalanobis,1.2738304492512478,0
20.png,chloride,200,0,1840.0,585.0,0.5328,mahalanobis,1.2738304492512478,0
20.png,chloride,1606,0,1982.5,590.5,1.2039,mahalanobis,1.2738304492512478,0
20.png,chloride,200,0,1840.0,644.0,0.6874,mahalanobis,1.2738304492512478,0
20.png,chloride,66706,0,1982.5,654.0,1.2889,mahalanobis,1.2738304492512478,1
20.png,chloride,1,0,1849.5,706.0,0.8317,mahalanobis,1.2738304492512478,0
20.png,chloride,153,0,1839.5,763.5,1.0245,mahalanobis,1.2738304492512478,0
20.png,phosphorus,33,0,1806.5,-37.0,1.5545,mahalanobis,1.2738304492512478,1
20.png,phosphorus,37.5,0,1786.0,88.5,1.3344,mahalanobis,1.2738304492512478,1
20.png,phosphorus,37.5,0,1786.5,149.0,1.1939,mahalanobis,1.2738304492512478,0
20.png,phosphorus,16,0,1751.5,210.5,1.3523,mahalanobis,1.2738304492512478,1
20.png,phosphorus,22576,0,1943.0,224.5,0.9639,mahalanobis,1.2738304492512478,0
20.png,phosphorus,10,0,1715.5,280.0,1.5956,mahalanobis,1.2738304492512478,1
20.png,phosphorus,6,0,1795.0,332.5,0.8031,mahalanobis,1.2738304492512478,0
20.png,phosphorus,1,0,1797.0,392.0,0.7321,mahalanobis,1.2738304492512478,0
20.png,phosphorus,1256,0,1941.0,401.0,0.7109,mahalanobis,1.2738304492512478,0
20.png,phosphorus,1.6,0,1789.5,454.5,0.7952,mahalanobis,1.2738304492512478,0
20.png,phosphorus,66706,0,1938.5,464.0,0.6827,mahalanobis,1.2738304492512478,0
20.png,phosphorus,200,0,1796.0,514.5,0.7654,mahalanobis,1.2738304492512478,0
20.png,phosphorus,1606,0,1938.5,520.0,0.7221,mahalanobis,1.2738304492512478,0
20.png,phosphorus,200,0,1796.0,573.5,0.8363,mahalanobis,1.2738304492512478,0
20.png,phosphorus,66706,0,1938.5,583.5,0.8078,mahalanobis,1.2738304492512478,0
20.png,phosphorus,1,0,1805.5,635.5,0.8709,mahalanobis,1.2738304492512478,0
20.png,phosphorus,153,0,1795.5,693.0,1.0625,mahalanobis,1.2738304492512478,0
20.png,selenium,37.5,0,1829.0,28.0,1.2926,mahalanobis,1.2738304492512478,1
20.png,selenium,37.5,0,1829.5,88.5,1.1197,mahalanobis,1.2738304492512478,0
20.png,selenium,16,0,1794.5,150.0,1.1386,mahalanobis,1.2738304492512478,0
20.png,selenium,22576,0,1986.0,164.0,1.4098,mahalanobis,1.2738304492512478,1
20.png,selenium,10,0,1758.5,219.5,1.279,mahalanobis,1.2738304492512478,1
20.png,selenium,6,0,1838.0,272.0,0.587,mahalanobis,1.2738304492512478,0
20.png,selenium,1,0,1840.0,331.5,0.4329,mahalanobis,1.2738304492512478,0
20.png,selenium,1256,0,1984.0,340.5,1.1639,mahalanobis,1.2738304492512478,0
20.png,selenium,1.6,0,1832.5,394.0,0.3909,mahalanobis,1.2738304492512478,0
20.png,selenium,66706,0,1981.5,403.5,1.1071,mahalanobis,1.2738304492512478,0
20.png,selenium,200,0,1839.0,454.0,0.3089,mahalanobis,1.2738304492512478,0
20.png,selenium,1606,0,1981.5,459.5,1.1046,mahalanobis,1.2738304492512478,0
20.png,selenium,200,0,1839.0,513.0,0.3804,mahalanobis,1.2738304492512478,0
20.png,selenium,66706,0,1981.5,523.0,1.1323,mahalanobis,1.2738304492512478,0
20.png,selenium,1,0,1848.5,575.0,0.4645,mahalanobis,1.2738304492512478,0
